position,person,personID,start,end,gender,DOB,DOD,image,enwiki
Deputy Governor of Katsina State,Mannir Yakubu,Q84306008,2015,,male,1954-08-15,,,Mannir Yakubu
Deputy Governor of Kebbi State,Samaila Yombe Dabai,Q111080889,2015,,,,,,
Deputy Governor of Kogi State,Edward David Onoja,Q80868413,2016,,male,1974-08-09,,,Edward David Onoja
Deputy Governor of Kwara State,Kayode Alibi,Q111080888,2019,,,,,,
Deputy Governor of Lagos State,Kofoworola Bucknor,Q25915448,1999-05-29,2003-05-29,female,1939-04-30,,,Kofoworola Bucknor
Deputy Governor of Lagos State,Femi Pedro,Q5442803,2003-05-29,2007-05-29,male,1955-01-29,,,Femi Pedro
Deputy Governor of Lagos State,Sarah Adebisi Sosan,Q7422042,2007-05-29,2011-05-29,female,1956-02-11,,,Sarah Adebisi Sosan
Deputy Governor of Lagos State,Victoria Adejoke Orelope-Adefulire,Q25999660,2011-05-29,2015-05-29,female,,,,Adejoke Orelope-Adefulire
Deputy Governor of Lagos State,Oluranti Adebule,Q27919789,2015-05-29,2019-05-28,female,1970-11-27,,,Oluranti Adebule
Deputy Governor of Lagos State,Femi Hamzat,Q16195565,2019,,male,1964-09-19,,Femi Hamzat at the Lagos Hackathon 2020 03.jpg,Femi Hamzat
Deputy Governor of Nasarawa State,Labaran Maku,Q17541403,2003-05,2007-05,male,1962-01-01,,,Labaran Maku
Deputy Governor of Nasarawa State,Emmanuel Agbadu Akabe,Q111080260,2019,,,,,,
Deputy Governor of Niger State,Ahmed Muhammad Ketso,Q64009713,2015,,male,1956,,,Ahmed Muhammad Ketso
Deputy Governor of Ogun State,Yetunde Onanuga,Q22809908,2015,2019,female,1960-09-11,,,Yetunde Onanuga
Deputy Governor of Ogun State,Noimot Salako-Oyedele,Q96619780,2019,,female,1966,,,Noimot Salako-Oyedele
Deputy Governor of Ondo State,Lucky aiyedatiwa,Q105725595,2017,,male,1965-01-12,,,Lucky Aiyedatiwa
Deputy Governor of Osun State,Gboyega Alabi,Q111080887,2018,,,,,,
Deputy Governor of Oyo State,Rauf Aderemi Olaniyan,Q111080886,2019,,,,,,
Deputy Governor of Plateau State,Sonni Gwanle Tyoden,Q18379330,2015,,male,1950-09-22,,,Sonni Gwanle Tyoden
Deputy Governor of Rivers State,Gabriel Toby,Q19666341,1999,2007,male,,,,Gabriel Toby
Deputy Governor of Rivers State,Tele Ikuru,Q19958159,2007-05-29,2007-10-25,male,1966-02-24,,"Engr- Tele Ikuru, Deputy Governor of Rivers State 2014-04-06 14-04.jpg",Tele Ikuru
Deputy Governor of Rivers State,Tele Ikuru,Q19958159,2007-10-26,2015-05-29,male,1966-02-24,,"Engr- Tele Ikuru, Deputy Governor of Rivers State 2014-04-06 14-04.jpg",Tele Ikuru
Deputy Governor of Rivers State,Ipalibo Banigo,Q18719291,2015-05-29,,female,1952-12-20,,,Ipalibo Banigo
Deputy Governor of Sokoto State,Muktar Shagari,Q6933607,2007-05-29,2011-04-10,male,1956-12-26,,,Muktar Shagari
Deputy Governor of Sokoto State,Muktar Shagari,Q6933607,2011-05-27,2015-05-29,male,1956-12-26,,,Muktar Shagari
Deputy Governor of Sokoto State,Alhaji Mannir Dan’Iya,Q111080884,2015,,,,,,
Deputy Governor of Taraba State,Haruna Manu,Q101438711,2015,,male,1973-08-23,,,Haruna Manu
Deputy Governor of Yobe State,Idi Barade Gubana,Q111080881,2019,,,,,,
Deputy Governor of Zamfara State,Hassan Muhammed Gusau,Q5679766,2007-05-29,2011-05,male,1960-12-12,,,Hassan Muhammed Gusau
Deputy Governor of Zamfara State,Hassan Muhammed Gusau,Q5679766,2019-05,,male,1960-12-12,,,Hassan Muhammed Gusau
Secretary to the State Government,Osagie Ize-Iyamu,Q23415543,2003,2007,male,1962-06-21,,Ize-Iyamu.jpg,Osagie Ize-Iyamu
Secretary to the State Government,Rotimi Adelola,Q102395181,2009-03-19,2017-02-24,male,1958-08-15,,RotimiAdelola.jpg,Rotimi Adelola
Speaker of the Ondo State House of Assembly,Jumoke Akindele,Q20810395,2015-05-27,,female,,,,Jumoke Akindele
ambassador to Algeria,Rabiu Akawu,Q111168266,2016-12,,,,,,
ambassador to Burundi,Elijah Chinezim Onyeagba,Q107011803,2021-04-28,,male,1977-09-02,,,
ambassador to Germany,Tunde Adeniran,Q60603714,2004,2007,male,1945,,,Tunde Adeniran
ambassador to Greece,Frank Ogbuewu,Q5488792,1999-02,2003-05,male,1953-12-12,,Ambassador Ogbuewu.jpg,Frank Ogbuewu
ambassador to Iran,Ibrahim Hamza,Q111141527,2016-12,,,,,,
ambassador to Ireland,Kema Chikwe,Q6386808,2009,,female,1951-09-14,,Kema chikwe.jpg,Kema Chikwe
ambassador to Togo,Obinna Chukwuemeka Agbugba,Q111168275,2016-12,,,,,,
High Commissioner to the United Kingdom,Sarafa Tunji Ishola,Q7421977,2021-01,,male,1960-11-25,,,Sarafa Tunji Ishola
Permanent Representative to the United Nations,Martin Ihoeghian Uhomoibhi,Q6775749,2007,2014,male,1954-11-03,,"Martin Uhomoibhi, Permanent Secretary in Ecuador.jpg",Martin Ihoeghian Uhomoibhi
Permanent Representative to the United Nations,Joy Ogwu,Q3187207,2008-05-07,2017-05,female,1946-08-23,,,Joy Ogwu
Permanent Representative to the United Nations,Tijjani Muhammad-Bande,Q30558371,2017-05,,male,1957-12-07,,Tijjani Muhammad-Bande (48791461812) (cropped).jpg,Tijjani Muhammad-Bande
ambassador of Nigeria,Fidelia Njeze,Q5446753,2012-09-04,,female,1964-06-08,,,Fidelia Njeze
